_stopped_line,_level,_lost_level,_error,_game_error_reason,_help_predicted_value,_code,_game_progression,_date,_duration,_execution_speed_changed,_extra_lines_number,_type,_id,_help_prediction_confidence,_game_time,_object_id,_student,_execution_speed_multiplier
,"[""Level 1""]",,"Ligne 7 : Le nom 'S' n'est pas défini",,,"avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range (S):
 	avancer()
 	ouvrir()",,2024-11-13T12:28:14.739+01:00,PT3.684S,,,https://py-rates.org/xAPI/verbs/launched,67348d9a327b090478286440,,PT1546S,https://py-rates.org/xAPI/activities/programs/syntactic-error,QW9ffKD,3
,"[""Level 2""]",,"Ligne 2 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(6):
	avancer()
	sauter()
	
	",,2024-11-13T12:28:13.230+01:00,PT0.203S,,,https://py-rates.org/xAPI/verbs/launched,67348dc1327b090478286499,,PT69S,https://py-rates.org/xAPI/activities/programs/game-error,qrCPbQ1,3
,"[""Level 3""]",,,,,,,2024-11-13T12:28:13.085+01:00,PT34.408S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd420a5ac0465212cda,,PT709S,https://py-rates.org/xAPI/activities/contents/for-counter-n,nTVuGHu,
,"[""Level 2""]",,,,,,,2024-11-13T12:28:12.743+01:00,PT3.793S,,,https://py-rates.org/xAPI/verbs/consulted,67348db420a5ac0465212c9a,,PT261S,https://py-rates.org/xAPI/activities/contents/condi-1bran,hSEpfh6,
,"[""Level 2""]",,,,,,,2024-11-13T12:28:12.743+01:00,PT6.28S,,,https://py-rates.org/xAPI/verbs/consulted,67348db420a5ac0465212c9b,,PT264S,https://py-rates.org/xAPI/activities/contents/condi-2bran,hSEpfh6,
,"[""Level 2""]",,"Ligne 2 : Le nom 'avance' n'est pas défini",,,"for _ in range(6):
	avance()
	sauter()
	
	",,2024-11-13T12:28:07.396+01:00,PT0.063S,,,https://py-rates.org/xAPI/verbs/launched,67348dc1327b090478286498,,PT63S,https://py-rates.org/xAPI/activities/programs/syntactic-error,qrCPbQ1,3
,"[""Level 1""]",,Ligne 10 : Il y a un espace en trop.,,,"# Ecrire le code de son programme ci-dedroite(1)
avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range(16):
	avancer()
	if condition:devant coffre ouvrir)(",,2024-11-13T12:28:06.354+01:00,PT0.019S,,,https://py-rates.org/xAPI/verbs/launched,67348dd7327b09047828652f,,PT1523S,https://py-rates.org/xAPI/activities/programs/syntactic-error,uzasR9C,3
,"[""Level 4""]",,,,,,,2024-11-13T12:28:01.094+01:00,,,,https://py-rates.org/xAPI/verbs/resumed,67348d4720a5ac0465212c3b,,,https://py-rates.org/xAPI/activities/levels/level4,Hj1hj2x,
,"[""Level 2""]",,"Ligne 5 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(6):
	sauter()
avancer()
gauche()
avancer()
coup()
avancer()
coup()
avancer()
avancer()
coup()
avancer()
coup()
avancer()

",,2024-11-13T12:27:57.815+01:00,PT9.054S,,,https://py-rates.org/xAPI/verbs/launched,67348de6327b09047828653c,,PT299S,https://py-rates.org/xAPI/activities/programs/game-error,sRjKkFR,1
,"[""Level 3""]",,,,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()",16,2024-11-13T12:27:56.808+01:00,PT5.499S,,,https://py-rates.org/xAPI/verbs/launched,67348db4327b090478286490,,PT100S,https://py-rates.org/xAPI/activities/programs/fully-executed,e3fX5zy,3
,"[""Level 2""]",,,,,,,2024-11-13T12:27:55.666+01:00,PT3.012S,,,https://py-rates.org/xAPI/verbs/consulted,67348db0327b09047828645e,,PT702S,https://py-rates.org/xAPI/activities/contents/for-simple,V8JfhDC,
,"[""Level 2""]",,,,,,,2024-11-13T12:27:55.666+01:00,PT3.012S,,,https://py-rates.org/xAPI/verbs/consulted,67348db0327b09047828645f,,PT702S,https://py-rates.org/xAPI/activities/contents/for-counter-0,V8JfhDC,
,"[""Level 2""]",,"Ligne 4 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(13):
	sauter()
	avancer()
	avancer()
	ouvrir()",,2024-11-13T12:27:50.831+01:00,PT2.267S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b09047828648a,,PT510S,https://py-rates.org/xAPI/activities/programs/game-error,aNNf7qf,2.9
,"[""Level 3""]",,"Ligne 2 : Il faut utiliser des parenthèses pour appeler une fonction, même si elles sont vides : 'avancer()'.",,,"sauter_hauteur(4)
avancer
sauter_hauteur(3)
avancer()",,2024-11-13T12:27:50.364+01:00,PT0.017S,,,https://py-rates.org/xAPI/verbs/launched,67348db4327b09047828648f,,PT88S,https://py-rates.org/xAPI/activities/programs/syntactic-error,e3fX5zy,3
,"[""Level 3""]",,,,,,,2024-11-13T12:27:50.011+01:00,PT22.972S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd420a5ac0465212cd8,,PT674S,https://py-rates.org/xAPI/activities/contents/for-simple,nTVuGHu,
,"[""Level 3""]",,,,,,,2024-11-13T12:27:50.011+01:00,PT55.989S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd420a5ac0465212cd9,,PT707S,https://py-rates.org/xAPI/activities/contents/for-counter-0,nTVuGHu,
,"[""Level 2""]",,,,,"sauter () 
avancer () 
sauter ()
avancer () 
sauter ()
avancer ()
sauter () 
avancer ()
sauter () 
avancer ()
sauter ()
avancer ()
sauter ()",50,2024-11-13T12:27:47.074+01:00,PT15.212S,,,https://py-rates.org/xAPI/verbs/launched,67348db420a5ac0465212c99,,PT247S,https://py-rates.org/xAPI/activities/programs/fully-executed,hSEpfh6,2.7
,"[""Level 2""]",,,,,,,2024-11-13T12:27:44.624+01:00,PT3.415S,,,https://py-rates.org/xAPI/verbs/consulted,67348d4e327b09047828639d,,PT500S,https://py-rates.org/xAPI/activities/contents/for-simple,PzEgnMQ,
,"[""Level 1""]",,,,,if condition:,,2024-11-13T12:27:44.524+01:00,,,,https://py-rates.org/xAPI/verbs/pasted,67348dd7327b09047828652e,,PT1501S,https://py-rates.org/xAPI/activities/properties/copied-text,uzasR9C,
,"[""Level 2""]",,,,,,,2024-11-13T12:27:42.715+01:00,PT5.324S,,,https://py-rates.org/xAPI/verbs/consulted,67348d4e327b09047828639e,,PT500S,https://py-rates.org/xAPI/activities/contents/for-counter-0,PzEgnMQ,
,"[""Level 1""]",,,,,if condition:,,2024-11-13T12:27:39.941+01:00,,,,https://py-rates.org/xAPI/verbs/copied,67348dd7327b09047828652b,,PT1497S,https://py-rates.org/xAPI/activities/contents/condi-1bran,uzasR9C,
,"[""Level 2""]",,,,,,,2024-11-13T12:27:38.496+01:00,PT5.846S,,,https://py-rates.org/xAPI/verbs/consulted,67348d4e327b09047828639c,,PT496S,https://py-rates.org/xAPI/activities/contents/for-counter-n,PzEgnMQ,
,"[""Level 2""]",,"Ligne 6 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(13):
	sauter()
	avancer()
	
	
	avancer()
	ouvrir()",,2024-11-13T12:27:37.581+01:00,PT2.281S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286489,,PT497S,https://py-rates.org/xAPI/activities/programs/game-error,aNNf7qf,2.9
,"[""Level 2""]",,"Ligne 9 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(6): 
	sauter()
	avancer()
	
for _ in range(2):	
	avancer()
	gauche()
	
	avancer()",,2024-11-13T12:27:36.095+01:00,PT16.561S,,,https://py-rates.org/xAPI/verbs/launched,67348ddd20a5ac0465212cf0,,PT282S,https://py-rates.org/xAPI/activities/programs/game-error,s3MLpCY,3
,"[""Level 2""]",,"Ligne 1 : Il manque le double point ':'.",,,"for _ in range(6)
avancer()
gauche()
avancer()
coup()
avancer()
coup()
avancer()
avancer()
coup()
avancer()
coup()
avancer()
coup()
",,2024-11-13T12:27:29.118+01:00,PT0.021S,,,https://py-rates.org/xAPI/verbs/launched,67348de6327b09047828653b,,PT262S,https://py-rates.org/xAPI/activities/programs/syntactic-error,sRjKkFR,1
,"[""Level 2""]",,"Ligne 12 : Cette instruction est inutile : elle n'a aucun effet.",,,"sauter () 
avancer () 
sauter ()
avancer () 
sauter ()
avancer ()
sauter () 
avancer ()
sauter () 
avancer ()
sauter ()
for _ in range:(3)",,2024-11-13T12:27:23.977+01:00,PT0.014S,,,https://py-rates.org/xAPI/verbs/launched,67348db420a5ac0465212c98,,PT209S,https://py-rates.org/xAPI/activities/programs/syntactic-error,hSEpfh6,2.7
,"[""Level 1""]",,"Ligne 1 : Eléments en trop détectés : ':'.",,,"(S): répeter 16 fois
avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range (S):
 	avancer()
 	ouvrir()",,2024-11-13T12:27:22.172+01:00,PT0.009S,,,https://py-rates.org/xAPI/verbs/launched,67348d9a327b09047828643f,,PT1490S,https://py-rates.org/xAPI/activities/programs/syntactic-error,QW9ffKD,3
,"[""Level 2""]",,,,,"for _ in range(nombre):
	instructions",,2024-11-13T12:27:19.965+01:00,,,,https://py-rates.org/xAPI/verbs/pasted,67348dc1327b090478286497,,PT16S,https://py-rates.org/xAPI/activities/properties/copied-text,qrCPbQ1,
,"[""Level 1""]",,,,,,,2024-11-13T12:27:17.440+01:00,PT23.469S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b09047828652c,,PT1498S,https://py-rates.org/xAPI/activities/contents/condi-1bran,uzasR9C,
,"[""Level 2""]",,,,,"for _ in range(6):
	sauter()
	avancer()
avancer()
gauche()
for _ in range(2):
	avancer()
for _ in range(10):
	coup()
	avancer()",100,2024-11-13T12:27:17.363+01:00,PT27.746S,,,https://py-rates.org/xAPI/verbs/launched,67348d7720a5ac0465212c46,,PT174S,https://py-rates.org/xAPI/activities/programs/fully-executed,4DmPYa8,3
,"[""Level 2""]",,,,,"for _ in range(nombre):
	instructions",,2024-11-13T12:27:17.286+01:00,,,,https://py-rates.org/xAPI/verbs/copied,67348dc1327b090478286494,,PT13S,https://py-rates.org/xAPI/activities/contents/for-simple,qrCPbQ1,
,"[""Level 2""]",,,,,,,2024-11-13T12:27:16.280+01:00,PT24.13S,,,https://py-rates.org/xAPI/verbs/consulted,67348d4e327b09047828639b,,PT492S,https://py-rates.org/xAPI/activities/contents/for-counter-0,PzEgnMQ,
,"[""Level 2""]",,,,,,,2024-11-13T12:27:15.154+01:00,PT3.12S,,,https://py-rates.org/xAPI/verbs/consulted,67348dc1327b090478286495,,PT14S,https://py-rates.org/xAPI/activities/contents/for-simple,qrCPbQ1,
,"[""Level 2""]",,,,,,,2024-11-13T12:27:15.154+01:00,PT3.12S,,,https://py-rates.org/xAPI/verbs/consulted,67348dc1327b090478286496,,PT14S,https://py-rates.org/xAPI/activities/contents/for-counter-0,qrCPbQ1,
,"[""Level 1""]",,,,,,,2024-11-13T12:27:14.824+01:00,PT26.085S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b09047828652d,,PT1498S,https://py-rates.org/xAPI/activities/contents/condi-2bran,uzasR9C,
,"[""Level 3""]",,"Ligne 8 : L'utilisation de la fonction mesurer_hauteur n'est pas autorisée pour ce niveau.",not-allowed-function,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
avancer()
lire_nombre()
avancer()
h = mesurer_hauteur() 
while h  > 2:
	sauter()
	h = mesurer_hauteur()",,2024-11-13T12:27:14.489+01:00,PT7.193S,,,https://py-rates.org/xAPI/verbs/launched,67348dd420a5ac0465212cd7,,PT623S,https://py-rates.org/xAPI/activities/programs/game-error,nTVuGHu,3
,"[""Level 1""]",,"Ligne 1 : Eléments en trop détectés : ':'.",,,"(S): répeter 16
avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range (S):
 	avancer()
 	ouvrir()",,2024-11-13T12:27:12.609+01:00,PT0.009S,,,https://py-rates.org/xAPI/verbs/launched,67348d9a327b09047828643e,,PT1480S,https://py-rates.org/xAPI/activities/programs/syntactic-error,QW9ffKD,3
,"[""Level 2""]",,,,,avancer(),,2024-11-13T12:27:11.534+01:00,,,,https://py-rates.org/xAPI/verbs/copied,67348dc1327b090478286493,,PT7S,https://py-rates.org/xAPI/activities/contents/control-functions,qrCPbQ1,
,"[""Level 2""]",,"Ligne 12 : Il manque le double point ':'.",,,"sauter () 
avancer () 
sauter ()
avancer () 
sauter ()
avancer ()
sauter () 
avancer ()
sauter () 
avancer ()
sauter ()
for _ in range(3)",,2024-11-13T12:27:10.795+01:00,PT0.021S,,,https://py-rates.org/xAPI/verbs/launched,67348db420a5ac0465212c97,,PT195S,https://py-rates.org/xAPI/activities/programs/syntactic-error,hSEpfh6,2.7
,"[""Level 1""]",,,,,,,2024-11-13T12:27:09.933+01:00,PT4.167S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b090478286528,,PT1471S,https://py-rates.org/xAPI/activities/contents/var-creation,uzasR9C,
,"[""Level 1""]",,,,,,,2024-11-13T12:27:09.933+01:00,PT4.167S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b090478286529,,PT1471S,https://py-rates.org/xAPI/activities/contents/var-modification,uzasR9C,
,"[""Level 1""]",,,,,,,2024-11-13T12:27:09.933+01:00,PT4.167S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b09047828652a,,PT1471S,https://py-rates.org/xAPI/activities/contents/var-usage,uzasR9C,
,"[""Level 2""]",,"Ligne 8 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(6): 
	sauter()
	avancer()
	
for _ in range(2):	
	avancer()
	gauche()
	avancer()",,2024-11-13T12:27:08.955+01:00,PT16.68S,,,https://py-rates.org/xAPI/verbs/launched,67348ddd20a5ac0465212cef,,PT255S,https://py-rates.org/xAPI/activities/programs/game-error,s3MLpCY,3
,"[""Level 2""]",,Ligne 8 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(6):
	sauter()
	avancer()
avancer()
gauche()
for _ in range(2):
	avancer()
	for _ in range(10):
	coup()
	avancer()",,2024-11-13T12:27:08.881+01:00,PT0.011S,,,https://py-rates.org/xAPI/verbs/launched,67348d7720a5ac0465212c45,,PT137S,https://py-rates.org/xAPI/activities/programs/syntactic-error,4DmPYa8,3
,"[""Level 1""]",,"Ligne 1 : Il semble qu'il manque une assignation.",,,"(S) répeter 16
avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range (S):
 	avancer()
 	ouvrir()",,2024-11-13T12:27:07.463+01:00,PT0.011S,,,https://py-rates.org/xAPI/verbs/launched,67348d9a327b09047828643d,,PT1475S,https://py-rates.org/xAPI/activities/programs/syntactic-error,QW9ffKD,3
,"[""Level 2""]",,Ligne 8 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(6):
	sauter()
	avancer()
avancer()
gauche()
for _ in range(2):
	avancer()
	for _ in range(10):
	coup()
	avancer()",,2024-11-13T12:27:06.039+01:00,PT0.018S,,,https://py-rates.org/xAPI/verbs/launched,67348d7720a5ac0465212c44,,PT135S,https://py-rates.org/xAPI/activities/programs/syntactic-error,4DmPYa8,3
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
avancer()
gauche()
avancer()
if avancer:
	droite()
elif droite: 
	avancer(15)




",30,2024-11-13T12:27:05.557+01:00,PT8.386S,,,https://py-rates.org/xAPI/verbs/launched,67348db220a5ac0465212c8c,,PT1440S,https://py-rates.org/xAPI/activities/programs/fully-executed,CVXyicN,1
,"[""Level 3""]",,,,,sauter_hauteur(4),4,2024-11-13T12:27:05.226+01:00,PT1.318S,,,https://py-rates.org/xAPI/verbs/launched,67348db4327b09047828648e,,PT44S,https://py-rates.org/xAPI/activities/programs/fully-executed,e3fX5zy,3
,"[""Level 2""]",,,,,,,2024-11-13T12:27:03.482+01:00,,,,https://py-rates.org/xAPI/verbs/started,67348d0e327b090478286382,,,https://py-rates.org/xAPI/activities/levels/level2,qrCPbQ1,
,"[""Level 1""]",,"Ligne 1 : Eléments en trop détectés : ':'.",,,"(S): répeter 16
avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range (S):
 	avancer()
 	ouvrir()",,2024-11-13T12:27:02.420+01:00,PT0.008S,,,https://py-rates.org/xAPI/verbs/launched,67348d9a327b09047828643c,,PT1470S,https://py-rates.org/xAPI/activities/programs/syntactic-error,QW9ffKD,3
,"[""Level 1""]",,,,,,,2024-11-13T12:27:01.774+01:00,PT1514S,,,https://py-rates.org/xAPI/verbs/completed,67348d0e327b090478286381,,PT1514S,https://py-rates.org/xAPI/activities/levels/level1,qrCPbQ1,
,"[""Level 2""]",,"Ligne 2 : Impossible d'avancer vers cet emplacement",walk-location,,"for _ in range(13):
	avancer()
	gauche()
	
	avancer()
	ouvrir()",,2024-11-13T12:26:58.936+01:00,PT0.185S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286488,,PT456S,https://py-rates.org/xAPI/activities/programs/game-error,aNNf7qf,2.9
,"[""Level 1""]",,,,,,,2024-11-13T12:26:57.052+01:00,PT7.948S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b090478286526,,PT1462S,https://py-rates.org/xAPI/activities/contents/condi-2bran,uzasR9C,
,"[""Level 1""]",,,,,,,2024-11-13T12:26:57.052+01:00,PT7.948S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b090478286527,,PT1462S,https://py-rates.org/xAPI/activities/contents/condi-3bran,uzasR9C,
,"[""Level 3""]",,"Ligne 8 : L'utilisation de la fonction mesurer_hauteur n'est pas autorisée pour ce niveau.",not-allowed-function,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
avancer()
lire_nombre()
avancer()
h = mesurer_hauteur() 
while h  > 0:
	sauter()
	h = mesurer_hauteur()",,2024-11-13T12:26:54.231+01:00,PT7.156S,,,https://py-rates.org/xAPI/verbs/launched,67348dd420a5ac0465212cd6,,PT602S,https://py-rates.org/xAPI/activities/programs/game-error,nTVuGHu,3
,"[""Level 1""]",,,,,"if condition:
	instructions 
else:
	instructions",,2024-11-13T12:26:54.198+01:00,,,,https://py-rates.org/xAPI/verbs/copied,67348dd7327b090478286523,,PT1451S,https://py-rates.org/xAPI/activities/contents/condi-2bran,uzasR9C,
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:53.324+01:00,PT0.008S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286487,,PT450S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:52.904+01:00,PT0.009S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286486,,PT450S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:52.533+01:00,PT0.008S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286485,,PT450S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:52.365+01:00,PT0.008S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286484,,PT449S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:52.178+01:00,PT0.008S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286483,,PT449S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:51.933+01:00,PT0.008S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286482,,PT449S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,Ligne 4 : Cette structure nécessite un corps. Vérifier le décalage des lignes (indentation).,,,"for _ in range(13):
	avancer()
	gauche()
	for _ in range(14):
	avancer()
	ouvrir()",,2024-11-13T12:26:50.818+01:00,PT0.015S,,,https://py-rates.org/xAPI/verbs/launched,67348db3327b090478286481,,PT448S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aNNf7qf,2.9
,"[""Level 2""]",,,,,"for _ in range(4):
	sauter()
	coup()",,2024-11-13T12:26:49.699+01:00,,,,https://py-rates.org/xAPI/verbs/pasted,67348d7720a5ac0465212c43,,PT118S,https://py-rates.org/xAPI/activities/properties/copied-text,4DmPYa8,
,"[""Level 1""]",,,,,"# Ecrire le code de son programme ci-dessous
avancer()
droite()
avancer()
gauche()
avancer()
if avancer:
	droite()
elif droite: 
	avancer(15)




",30,2024-11-13T12:26:48.168+01:00,PT8.391S,,,https://py-rates.org/xAPI/verbs/launched,67348db220a5ac0465212c8b,,PT1422S,https://py-rates.org/xAPI/activities/programs/fully-executed,CVXyicN,1
,"[""Level 1""]",,,,,,,2024-11-13T12:26:46.774+01:00,PT8.547S,,,https://py-rates.org/xAPI/verbs/consulted,67348dd7327b090478286525,,PT1452S,https://py-rates.org/xAPI/activities/contents/condi-3bran,uzasR9C,
,"[""Level 1""]",,"Ligne 1 : Eléments en trop détectés : ':'.",,,"(S):répeter
avancer()
droite()
avancer()
gauche()
avancer()
droite()
for _ in range (S):
 	avancer()
 	ouvrir()",,2024-11-13T12:26:43.413+01:00,PT0.014S,,,https://py-rates.org/xAPI/verbs/launched,67348d9a327b09047828643b,,PT1451S,https://py-rates.org/xAPI/activities/programs/syntactic-error,QW9ffKD,3
,"[""Level 2""]",,,,,for _ in range(13):,,2024-11-13T12:26:43.079+01:00,,,,https://py-rates.org/xAPI/verbs/pasted,67348db3327b090478286480,,PT440S,https://py-rates.org/xAPI/activities/properties/copied-text,aNNf7qf,
,"[""Level 1""]",,,,,"avancer() 
droite()
avancer()
gauche()
avancer()
droite()
for _ in range(17):
	avancer()
ouvrir() 


",,2024-11-13T12:26:42.832+01:00,PT17.446S,,,https://py-rates.org/xAPI/verbs/launched,67348d0e327b090478286380,,PT1513S,https://py-rates.org/xAPI/activities/programs/level-completed,qrCPbQ1,3
